319,-0.6466712795599364
320,-0.6454095876753616
321,-0.6433141503224964
322,-0.6414812059466658
323,-0.6401231550205284
324,-0.6404877842009155
325,-0.8895105250480573
326,-0.8845478539123341
327,-0.885925170675332
328,-0.8861709764038679
329,-0.8804784456013418
330,-0.86297642907563
331,-0.8622273227977431
332,-0.8649928859917954
333,-0.879546489462533
334,-0.8672170485112418
335,-0.8698343957462232
336,-0.870392331156852
337,-0.8725328239555603
338,-0.8773606734318667
339,-0.8762193088253464
340,-0.8751425559560412
341,-0.8558671629155675
342,-0.8598797336717227
343,-0.8581124736749626
344,-0.6598420618771184
345,-0.6574242733583565
346,-0.6552046468811703
347,-0.6551402358814743
348,-0.6616346756774183
349,-0.6631265450931919
350,-0.6637390651874366
351,-0.6651128308149848
352,-0.6666756073131909
353,-0.6673507531688939
354,-0.8336797987572605
355,-0.8360582310629513
356,-0.8377919462856322
357,-0.8414334391736042
358,-0.8502828524209383
359,-0.8484216714016654
360,-0.8460304114449095
361,-0.8450217056497963
362,-0.8526302199894181
363,-0.8425335703300957
364,-0.8530357805140211
365,-0.6739253607660566
366,-0.6735265407802221
367,-0.6680949212613706
368,-0.6778350353375223
369,-0.6784973641298474
370,-0.6793487288945134
371,-0.6814137965524962
372,-0.6820661996573159
373,-0.6840406946130552
374,-0.6863490340753142
375,-0.6880502272996295
376,-0.8313531177719677
377,-0.828514801400837
378,-0.8296065537793632
379,-0.8266240199234184
380,-0.8246796408879556
381,-0.8234465080665948
382,-0.8218625341090048
383,-0.8203553605364374
384,-0.8175931246738414
385,-0.815687104610297
386,-0.8061823956796972
387,-0.807092031907037
388,-0.8100022998364074
389,-0.8133568197572045
390,-0.8134987799977107
391,-0.8015873621960389
392,-0.8004045035283971
393,-0.7962051632220122
394,-0.7946946573440561
395,-0.792895811402359
396,-0.6834387155651095
397,-0.7872779043453614
398,-0.7893830457881877
399,-0.7850900938712091
400,-0.7773611473753619
401,-0.7744309533659729
402,-0.691500970830352
403,-0.693257038427241
404,-0.6954174162262394
405,-0.6964998978308511
406,-0.7557174062874488
407,-0.7527985152448412
408,-0.6985713145509876
409,-0.7021843767713131
410,-0.7029154142958286
411,-0.7508301785502677
412,-0.7068292254811986
413,-0.7100979012430059
414,-0.7109527265326326
415,-0.7260056937431141
416,-0.7234986645356385
417,-0.7296560125415149
418,-0.7312979051452129
419,-0.7130135727168072
420,-0.7205432795647491
421,-0.7210809767808665
422,-0.7155745261317177
423,-0.7176118102919656
424,-0.6889009463277738
425,-0.6894459084846705
426,-0.7045937516900367
427,-0.79722644964618
428,-0.7986590318612061
429,-0.7898681774201904
430,-0.7800161325192713
431,-0.7821603537540097
432,-0.7468070348365816
433,-0.7405927584873189
434,-0.7713699180376261
435,-0.7724612897597943
436,-0.7693300047419963
437,-0.7674275526137931
438,-0.7587446557426382
439,-0.7605930068214968
440,-0.7624897228714822
441,-0.7649768296282586
442,-0.7631128737130464
443,-0.7424342773388113
444,-0.7281441197560037
445,-0.7379913179813807
446,-0.7363125137875609
447,-0.7340729288035025
448,-0.7337333179675694
449,-0.7372318780943217
450,-0.7687759382299056
451,-0.8108275231966423
452,-0.7005899623115434
453,-0.7143329084829014
454,-0.750034195705458
455,-0.8104861250442447
456,-0.6971755613900541
457,-0.7088609455261775
458,-0.779385954206735
459,-0.7168653977433678
460,-0.7597895486846836
461,-0.7451916356700645
462,-0.7446469946936787
463,-0.743801045354256
464,-0.7823681652102492
